Entity,Code,Year,Population density
Luxembourg,LUX,1800,49.342384
Luxembourg,LUX,1801,49.342384
Luxembourg,LUX,1802,49.342384
Luxembourg,LUX,1803,49.342384
Luxembourg,LUX,1804,49.342384
Luxembourg,LUX,1805,49.342384
Luxembourg,LUX,1806,49.342384
Luxembourg,LUX,1807,49.342384
Luxembourg,LUX,1808,49.342384
Luxembourg,LUX,1809,49.342384
Luxembourg,LUX,1810,49.342384
Luxembourg,LUX,1811,49.342384
Luxembourg,LUX,1812,49.342384
Luxembourg,LUX,1813,49.342384
Luxembourg,LUX,1814,49.342384
Luxembourg,LUX,1815,49.342384
Luxembourg,LUX,1816,49.342384
Luxembourg,LUX,1817,49.342384
Luxembourg,LUX,1818,49.342384
Luxembourg,LUX,1819,49.634094
Luxembourg,LUX,1820,50.22645
Luxembourg,LUX,1821,51.12761
Luxembourg,LUX,1822,52.34767
Luxembourg,LUX,1823,53.89557
Luxembourg,LUX,1824,55.488914
Luxembourg,LUX,1825,57.129646
Luxembourg,LUX,1826,58.818542
Luxembourg,LUX,1827,60.55755
Luxembourg,LUX,1828,62.348217
Luxembourg,LUX,1829,63.87669
Luxembourg,LUX,1830,65.13404
Luxembourg,LUX,1831,66.10978
Luxembourg,LUX,1832,66.794586
Luxembourg,LUX,1833,67.177574
Luxembourg,LUX,1834,67.562515
Luxembourg,LUX,1835,67.949776
Luxembourg,LUX,1836,68.33937
Luxembourg,LUX,1837,68.7313
Luxembourg,LUX,1838,69.12517
Luxembourg,LUX,1839,69.53885
Luxembourg,LUX,1840,69.973114
Luxembourg,LUX,1841,70.42758
Luxembourg,LUX,1842,70.903015
Luxembourg,LUX,1843,71.39905
Luxembourg,LUX,1844,71.89857
Luxembourg,LUX,1845,72.40197
Luxembourg,LUX,1846,72.908485
Luxembourg,LUX,1847,73.418884
Luxembourg,LUX,1848,73.93239
Luxembourg,LUX,1849,74.421036
Luxembourg,LUX,1850,74.88366
Luxembourg,LUX,1851,75.3187
Luxembourg,LUX,1852,75.72733
Luxembourg,LUX,1853,76.10916
Luxembourg,LUX,1854,76.49332
Luxembourg,LUX,1855,76.87903
Luxembourg,LUX,1856,77.266685
Luxembourg,LUX,1857,77.65667
Luxembourg,LUX,1858,78.0482
Luxembourg,LUX,1859,78.32283
Luxembourg,LUX,1860,78.47975
Luxembourg,LUX,1861,78.51937
Luxembourg,LUX,1862,78.44052
Luxembourg,LUX,1863,78.24358
Luxembourg,LUX,1864,78.04743
Luxembourg,LUX,1865,77.85127
Luxembourg,LUX,1866,77.65589
Luxembourg,LUX,1867,77.4609
Luxembourg,LUX,1868,77.2663
Luxembourg,LUX,1869,77.20142
Luxembourg,LUX,1870,77.2663
Luxembourg,LUX,1871,77.46168
Luxembourg,LUX,1872,77.78796
Luxembourg,LUX,1873,78.24553
Luxembourg,LUX,1874,78.70543
Luxembourg,LUX,1875,79.16844
Luxembourg,LUX,1876,79.63417
Luxembourg,LUX,1877,80.102615
Luxembourg,LUX,1878,80.573395
Luxembourg,LUX,1879,80.95911
Luxembourg,LUX,1880,81.2582
Luxembourg,LUX,1881,81.47028
Luxembourg,LUX,1882,81.59536
Luxembourg,LUX,1883,81.632645
Luxembourg,LUX,1884,81.66955
Luxembourg,LUX,1885,81.70684
Luxembourg,LUX,1886,81.744125
Luxembourg,LUX,1887,81.78142
Luxembourg,LUX,1888,81.81831
Luxembourg,LUX,1889,82.03234
Luxembourg,LUX,1890,82.42505
Luxembourg,LUX,1891,82.99837
Luxembourg,LUX,1892,83.75465
Luxembourg,LUX,1893,84.696205
Luxembourg,LUX,1894,85.64825
Luxembourg,LUX,1895,86.61078
Luxembourg,LUX,1896,87.58418
Luxembourg,LUX,1897,88.568855
Luxembourg,LUX,1898,89.56402
Luxembourg,LUX,1899,90.54286
Luxembourg,LUX,1900,91.50423
Luxembourg,LUX,1901,92.44812
Luxembourg,LUX,1902,93.37336
Luxembourg,LUX,1903,94.28035
Luxembourg,LUX,1904,95.19588
Luxembourg,LUX,1905,96.120346
Luxembourg,LUX,1906,97.05413
Luxembourg,LUX,1907,97.99647
Luxembourg,LUX,1908,98.94812
Luxembourg,LUX,1909,99.78169
Luxembourg,LUX,1910,100.49524
Luxembourg,LUX,1911,101.08721
Luxembourg,LUX,1912,101.556046
Luxembourg,LUX,1913,101.9002
Luxembourg,LUX,1914,102.245514
Luxembourg,LUX,1915,102.591995
Luxembourg,LUX,1916,102.93964
Luxembourg,LUX,1917,103.28845
Luxembourg,LUX,1918,103.640366
Luxembourg,LUX,1919,104.15154
Luxembourg,LUX,1920,104.823524
Luxembourg,LUX,1921,105.65943
Luxembourg,LUX,1922,106.660805
Luxembourg,LUX,1923,107.83076
Luxembourg,LUX,1924,109.013145
Luxembourg,LUX,1925,110.20873
Luxembourg,LUX,1926,111.417145
Luxembourg,LUX,1927,112.639145
Luxembourg,LUX,1928,113.87436
Luxembourg,LUX,1929,114.87573
Luxembourg,LUX,1930,115.64055
Luxembourg,LUX,1931,116.1661
Luxembourg,LUX,1932,116.44965
Luxembourg,LUX,1933,116.488106
Luxembourg,LUX,1934,116.526955
Luxembourg,LUX,1935,116.565796
Luxembourg,LUX,1936,116.60464
Luxembourg,LUX,1937,116.64348
Luxembourg,LUX,1938,116.68233
Luxembourg,LUX,1939,116.67106
Luxembourg,LUX,1940,116.60969
Luxembourg,LUX,1941,116.4986
Luxembourg,LUX,1942,116.337395
Luxembourg,LUX,1943,116.12648
Luxembourg,LUX,1944,115.91595
Luxembourg,LUX,1945,115.70581
Luxembourg,LUX,1946,115.496056
Luxembourg,LUX,1947,115.28669
Luxembourg,LUX,1948,115.077324
Luxembourg,LUX,1949,115.04936
Luxembourg,LUX,1950,115.20007
Luxembourg,LUX,1951,115.81418
Luxembourg,LUX,1952,116.49316
Luxembourg,LUX,1953,117.18612
Luxembourg,LUX,1954,117.88413
Luxembourg,LUX,1955,118.59302
Luxembourg,LUX,1956,119.23004
Luxembourg,LUX,1957,119.80686
Luxembourg,LUX,1958,120.42874
Luxembourg,LUX,1959,121.20638
Luxembourg,LUX,1960,121.923035
Luxembourg,LUX,1961,122.87819
Luxembourg,LUX,1962,124.16661
Luxembourg,LUX,1963,125.40726
Luxembourg,LUX,1964,126.718605
Luxembourg,LUX,1965,128.06918
Luxembourg,LUX,1966,129.38052
Luxembourg,LUX,1967,130.3279
Luxembourg,LUX,1968,130.90666
Luxembourg,LUX,1969,131.39453
Luxembourg,LUX,1970,131.80937
Luxembourg,LUX,1971,132.82823
Luxembourg,LUX,1972,134.43011
Luxembourg,LUX,1973,135.64203
Luxembourg,LUX,1974,136.50706
Luxembourg,LUX,1975,137.38258
Luxembourg,LUX,1976,138.23402
Luxembourg,LUX,1977,139.15578
Luxembourg,LUX,1978,140.24144
Luxembourg,LUX,1979,140.96004
Luxembourg,LUX,1980,141.27621
Luxembourg,LUX,1981,141.57764
Luxembourg,LUX,1982,141.8006
Luxembourg,LUX,1983,141.9684
Luxembourg,LUX,1984,142.12843
Luxembourg,LUX,1985,142.42365
Luxembourg,LUX,1986,143.10106
Luxembourg,LUX,1987,144.0263
Luxembourg,LUX,1988,145.19005
Luxembourg,LUX,1989,146.58762
Luxembourg,LUX,1990,148.26682
Luxembourg,LUX,1991,150.25285
Luxembourg,LUX,1992,152.25444
Luxembourg,LUX,1993,154.28865
Luxembourg,LUX,1994,156.38074
Luxembourg,LUX,1995,158.57188
Luxembourg,LUX,1996,160.72456
Luxembourg,LUX,1997,162.7409
Luxembourg,LUX,1998,164.75609
Luxembourg,LUX,1999,166.98996
Luxembourg,LUX,2000,169.41104
Luxembourg,LUX,2001,171.59131
Luxembourg,LUX,2002,173.39285
Luxembourg,LUX,2003,175.51057
Luxembourg,LUX,2004,178.02061
Luxembourg,LUX,2005,180.76488
Luxembourg,LUX,2006,183.67773
Luxembourg,LUX,2007,186.55444
Luxembourg,LUX,2008,189.94078
Luxembourg,LUX,2009,193.51436
Luxembourg,LUX,2010,197.09685
Luxembourg,LUX,2011,201.43369
Luxembourg,LUX,2012,206.23819
Luxembourg,LUX,2013,211.05745
Luxembourg,LUX,2014,216.07831
Luxembourg,LUX,2015,221.22734
Luxembourg,LUX,2016,226.65373
Luxembourg,LUX,2017,231.701
Luxembourg,LUX,2018,236.20796
Luxembourg,LUX,2019,240.89166
Luxembourg,LUX,2020,244.94339
Luxembourg,LUX,2021,248.703
Luxembourg,LUX,2022,253.76814
Luxembourg,LUX,2023,258.3458
Luxembourg,LUX,2024,261.43073
Luxembourg,LUX,2025,264.3094
Luxembourg,LUX,2026,267.02374
Luxembourg,LUX,2027,269.68024
Luxembourg,LUX,2028,272.32388
Luxembourg,LUX,2029,274.84906
Luxembourg,LUX,2030,277.21188
Luxembourg,LUX,2031,279.4516
Luxembourg,LUX,2032,281.6443
Luxembourg,LUX,2033,283.76047
Luxembourg,LUX,2034,285.75232
Luxembourg,LUX,2035,287.68478
Luxembourg,LUX,2036,289.5438
Luxembourg,LUX,2037,291.28864
Luxembourg,LUX,2038,292.9981
Luxembourg,LUX,2039,294.6851
Luxembourg,LUX,2040,296.24695
Luxembourg,LUX,2041,297.70706
Luxembourg,LUX,2042,299.11902
Luxembourg,LUX,2043,300.42764
Luxembourg,LUX,2044,301.63373
Luxembourg,LUX,2045,302.7986
Luxembourg,LUX,2046,303.8909
Luxembourg,LUX,2047,304.88177
Luxembourg,LUX,2048,305.83188
Luxembourg,LUX,2049,306.6973
Luxembourg,LUX,2050,307.42795
Luxembourg,LUX,2051,308.13565
Luxembourg,LUX,2052,308.76764
Luxembourg,LUX,2053,309.28424
Luxembourg,LUX,2054,309.7698
Luxembourg,LUX,2055,310.2262
Luxembourg,LUX,2056,310.51752
Luxembourg,LUX,2057,310.67172
Luxembourg,LUX,2058,310.82748
Luxembourg,LUX,2059,310.9448
Luxembourg,LUX,2060,311.00967
Luxembourg,LUX,2061,311.05432
Luxembourg,LUX,2062,311.0454
Luxembourg,LUX,2063,310.95294
Luxembourg,LUX,2064,310.84457
Luxembourg,LUX,2065,310.72263
Luxembourg,LUX,2066,310.57114
Luxembourg,LUX,2067,310.36255
Luxembourg,LUX,2068,310.09686
Luxembourg,LUX,2069,309.76318
Luxembourg,LUX,2070,309.31842
Luxembourg,LUX,2071,308.85544
Luxembourg,LUX,2072,308.38464
Luxembourg,LUX,2073,307.8459
Luxembourg,LUX,2074,307.31995
Luxembourg,LUX,2075,306.80917
Luxembourg,LUX,2076,306.2751
Luxembourg,LUX,2077,305.7099
Luxembourg,LUX,2078,305.1393
Luxembourg,LUX,2079,304.5485
Luxembourg,LUX,2080,303.90836
Luxembourg,LUX,2081,303.23016
Luxembourg,LUX,2082,302.50146
Luxembourg,LUX,2083,301.8194
Luxembourg,LUX,2084,301.14935
Luxembourg,LUX,2085,300.43112
Luxembourg,LUX,2086,299.697
Luxembourg,LUX,2087,298.95084
Luxembourg,LUX,2088,298.22913
Luxembourg,LUX,2089,297.55792
Luxembourg,LUX,2090,296.91312
Luxembourg,LUX,2091,296.2392
Luxembourg,LUX,2092,295.61032
Luxembourg,LUX,2093,295.0269
Luxembourg,LUX,2094,294.41666
Luxembourg,LUX,2095,293.8488
Luxembourg,LUX,2096,293.27856
Luxembourg,LUX,2097,292.61084
Luxembourg,LUX,2098,291.91827
Luxembourg,LUX,2099,291.2358
Luxembourg,LUX,2100,290.54208
Malta,MLT,-7000,0.00625
Malta,MLT,-6000,0.015625
Malta,MLT,-5000,0.0375
Malta,MLT,-4000,0.09375
Malta,MLT,-3000,0.23125
Malta,MLT,-2000,0.56875
Malta,MLT,-1000,1.38125
Malta,MLT,0,3.353125
Malta,MLT,100,4.19375
Malta,MLT,200,5.240625
Malta,MLT,300,6.553125
Malta,MLT,400,8.190625
Malta,MLT,500,10.2375
Malta,MLT,600,12.8
Malta,MLT,700,16
Malta,MLT,800,20
Malta,MLT,900,25
Malta,MLT,1000,31.25
Malta,MLT,1100,31.25
Malta,MLT,1200,31.25
Malta,MLT,1300,62.5
Malta,MLT,1400,31.25
Malta,MLT,1500,62.5
Malta,MLT,1600,125
Malta,MLT,1700,218.75
Malta,MLT,1710,225
Malta,MLT,1720,231.25
Malta,MLT,1730,237.5
Malta,MLT,1740,243.75
Malta,MLT,1750,250
Malta,MLT,1760,262.5
Malta,MLT,1770,275
Malta,MLT,1780,287.5
Malta,MLT,1790,300
Malta,MLT,1800,418.975
Malta,MLT,1801,418.975
Malta,MLT,1802,418.975
Malta,MLT,1803,418.975
Malta,MLT,1804,418.975
Malta,MLT,1805,418.975
Malta,MLT,1806,418.975
Malta,MLT,1807,418.975
Malta,MLT,1808,418.975
Malta,MLT,1809,418.975
Malta,MLT,1810,418.975
Malta,MLT,1811,418.975
Malta,MLT,1812,418.975
Malta,MLT,1813,418.975
Malta,MLT,1814,418.975
Malta,MLT,1815,418.975
Malta,MLT,1816,418.975
Malta,MLT,1817,418.975
Malta,MLT,1818,418.975
Malta,MLT,1819,419.475
Malta,MLT,1820,420.47812
Malta,MLT,1821,421.9875
Malta,MLT,1822,424.0031
Malta,MLT,1823,426.53436
Malta,MLT,1824,429.07812
Malta,MLT,1825,431.6375
Malta,MLT,1826,434.2125
Malta,MLT,1827,436.80313
Malta,MLT,1828,439.40936
Malta,MLT,1829,442.03125
Malta,MLT,1830,444.66876
Malta,MLT,1831,447.32187
Malta,MLT,1832,449.99063
Malta,MLT,1833,452.675
Malta,MLT,1834,455.375
Malta,MLT,1835,458.09375
Malta,MLT,1836,460.825
Malta,MLT,1837,463.575
Malta,MLT,1838,466.34064
Malta,MLT,1839,469.1219
Malta,MLT,1840,471.92188
Malta,MLT,1841,474.7375
Malta,MLT,1842,477.56876
Malta,MLT,1843,480.41876
Malta,MLT,1844,483.28436
Malta,MLT,1845,486.16876
Malta,MLT,1846,489.06876
Malta,MLT,1847,491.9875
Malta,MLT,1848,494.92188
Malta,MLT,1849,497.875
Malta,MLT,1850,500.84375
Malta,MLT,1851,503.3875
Malta,MLT,1852,505.9406
Malta,MLT,1853,508.50937
Malta,MLT,1854,511.0875
Malta,MLT,1855,513.6813
Malta,MLT,1856,516.28436
Malta,MLT,1857,518.90314
Malta,MLT,1858,521.53436
Malta,MLT,1859,524.1781
Malta,MLT,1860,526.83435
Malta,MLT,1861,529.5062
Malta,MLT,1862,532.1875
Malta,MLT,1863,534.8844
Malta,MLT,1864,537.59375
Malta,MLT,1865,540.3156
Malta,MLT,1866,543.0531
Malta,MLT,1867,545.8
Malta,MLT,1868,548.5656
Malta,MLT,1869,551.34064
Malta,MLT,1870,554.1312
Malta,MLT,1871,556.9344
Malta,MLT,1872,559.7531
Malta,MLT,1873,562.58435
Malta,MLT,1874,565.4281
Malta,MLT,1875,568.2875
Malta,MLT,1876,571.15936
Malta,MLT,1877,574.0469
Malta,MLT,1878,576.9469
Malta,MLT,1879,579.8625
Malta,MLT,1880,582.79376
Malta,MLT,1881,585.7375
Malta,MLT,1882,588.6969
Malta,MLT,1883,591.66876
Malta,MLT,1884,594.65625
Malta,MLT,1885,597.65625
Malta,MLT,1886,600.675
Malta,MLT,1887,603.70624
Malta,MLT,1888,606.75
Malta,MLT,1889,609.8125
Malta,MLT,1890,612.8875
Malta,MLT,1891,615.97815
Malta,MLT,1892,619.08435
Malta,MLT,1893,622.20624
Malta,MLT,1894,625.34064
Malta,MLT,1895,628.4938
Malta,MLT,1896,631.65936
Malta,MLT,1897,634.84064
Malta,MLT,1898,638.04065
Malta,MLT,1899,641.2531
Malta,MLT,1900,644.48126
Malta,MLT,1901,647.725
Malta,MLT,1902,650.9875
Malta,MLT,1903,654.2625
Malta,MLT,1904,657.5563
Malta,MLT,1905,660.8625
Malta,MLT,1906,664.1875
Malta,MLT,1907,667.52814
Malta,MLT,1908,670.8844
Malta,MLT,1909,673.20935
Malta,MLT,1910,674.5
Malta,MLT,1911,674.7562
Malta,MLT,1912,673.97815
Malta,MLT,1913,672.1625
Malta,MLT,1914,670.35
Malta,MLT,1915,668.54065
Malta,MLT,1916,666.7375
Malta,MLT,1917,664.9375
Malta,MLT,1918,663.76874
Malta,MLT,1919,663.7438
Malta,MLT,1920,664.8719
Malta,MLT,1921,667.15936
Malta,MLT,1922,670.6125
Malta,MLT,1923,675.2344
Malta,MLT,1924,679.8906
Malta,MLT,1925,684.575
Malta,MLT,1926,689.29376
Malta,MLT,1927,694.0469
Malta,MLT,1928,698.83124
Malta,MLT,1929,704.29065
Malta,MLT,1930,710.4375
Malta,MLT,1931,717.28436
Malta,MLT,1932,724.84375
Malta,MLT,1933,733.125
Malta,MLT,1934,741.5031
Malta,MLT,1935,749.97815
Malta,MLT,1936,758.5469
Malta,MLT,1937,767.21564
Malta,MLT,1938,775.98126
Malta,MLT,1939,785.34686
Malta,MLT,1940,795.3219
Malta,MLT,1941,805.91876
Malta,MLT,1942,817.15936
Malta,MLT,1943,829.0531
Malta,MLT,1944,841.1188
Malta,MLT,1945,853.3594
Malta,MLT,1946,865.78125
Malta,MLT,1947,878.3812
Malta,MLT,1948,891.16565
Malta,MLT,1949,902.41565
Malta,MLT,1950,920.8875
Malta,MLT,1951,938.9437
Malta,MLT,1952,952.85626
Malta,MLT,1953,966.71564
Malta,MLT,1954,980.47815
Malta,MLT,1955,994.2125
Malta,MLT,1956,1007.7
Malta,MLT,1957,1020.95
Malta,MLT,1958,1029.4219
Malta,MLT,1959,1032.3782
Malta,MLT,1960,1033.8406
Malta,MLT,1961,1033.9219
Malta,MLT,1962,1032.8093
Malta,MLT,1963,1030.6687
Malta,MLT,1964,1027.4812
Malta,MLT,1965,1023.15
Malta,MLT,1966,1017.7375
Malta,MLT,1967,1011.9375
Malta,MLT,1968,1010.9844
Malta,MLT,1969,1014.875
Malta,MLT,1970,1018.8
Malta,MLT,1971,1022.8063
Malta,MLT,1972,1026.925
Malta,MLT,1973,1031.4281
Malta,MLT,1974,1036.5188
Malta,MLT,1975,1042.0563
Malta,MLT,1976,1047.7844
Malta,MLT,1977,1053.6531
Malta,MLT,1978,1059.5906
Malta,MLT,1979,1065.5437
Malta,MLT,1980,1071.5062
Malta,MLT,1981,1077.3625
Malta,MLT,1982,1083.2937
Malta,MLT,1983,1089.3656
Malta,MLT,1984,1095.4844
Malta,MLT,1985,1101.7719
Malta,MLT,1986,1109.6312
Malta,MLT,1987,1119.0281
Malta,MLT,1988,1128.8313
Malta,MLT,1989,1139.1562
Malta,MLT,1990,1149.7281
Malta,MLT,1991,1160.4219
Malta,MLT,1992,1171.2688
Malta,MLT,1993,1181.9407
Malta,MLT,1994,1192.0844
Malta,MLT,1995,1201.7468
Malta,MLT,1996,1211.3344
Malta,MLT,1997,1220.8969
Malta,MLT,1998,1230.5687
Malta,MLT,1999,1240.3
Malta,MLT,2000,1249.7031
Malta,MLT,2001,1258.7125
Malta,MLT,2002,1267.4125
Malta,MLT,2003,1275.7375
Malta,MLT,2004,1283.75
Malta,MLT,2005,1291.6344
Malta,MLT,2006,1298.3219
Malta,MLT,2007,1303.7532
Malta,MLT,2008,1309.2781
Malta,MLT,2009,1315
Malta,MLT,2010,1320.7875
Malta,MLT,2011,1326.9812
Malta,MLT,2012,1333.175
Malta,MLT,2013,1338.9281
Malta,MLT,2014,1357.7937
Malta,MLT,2015,1390.5593
Malta,MLT,2016,1422.7281
Malta,MLT,2017,1462.1937
Malta,MLT,2018,1514.2468
Malta,MLT,2019,1575.0531
Malta,MLT,2020,1619.4156
Malta,MLT,2021,1638.6969
Malta,MLT,2022,1650.6062
Malta,MLT,2023,1665.5125
Malta,MLT,2024,1686.2906
Malta,MLT,2025,1704.3969
Malta,MLT,2026,1715.6656
Malta,MLT,2027,1721.8125
Malta,MLT,2028,1727.2312
Malta,MLT,2029,1731.5938
Malta,MLT,2030,1735.1062
Malta,MLT,2031,1737.8906
Malta,MLT,2032,1739.95
Malta,MLT,2033,1740.9844
Malta,MLT,2034,1740.55
Malta,MLT,2035,1739.1
Malta,MLT,2036,1737.1469
Malta,MLT,2037,1734.6907
Malta,MLT,2038,1731.5813
Malta,MLT,2039,1727.9281
Malta,MLT,2040,1724.1937
Malta,MLT,2041,1720.1969
Malta,MLT,2042,1716.0062
Malta,MLT,2043,1711.6
Malta,MLT,2044,1706.8718
Malta,MLT,2045,1701.9906
Malta,MLT,2046,1696.8812
Malta,MLT,2047,1691.2937
Malta,MLT,2048,1685.4219
Malta,MLT,2049,1679.9531
Malta,MLT,2050,1674.15
Malta,MLT,2051,1667.6125
Malta,MLT,2052,1660.9062
Malta,MLT,2053,1654.3125
Malta,MLT,2054,1647.9407
Malta,MLT,2055,1641.3219
Malta,MLT,2056,1634.2594
Malta,MLT,2057,1627.2468
Malta,MLT,2058,1620.1282
Malta,MLT,2059,1612.4407
Malta,MLT,2060,1604.2844
Malta,MLT,2061,1595.9031
Malta,MLT,2062,1587.075
Malta,MLT,2063,1577.9281
Malta,MLT,2064,1568.4625
Malta,MLT,2065,1558.4563
Malta,MLT,2066,1548.0188
Malta,MLT,2067,1537.1406
Malta,MLT,2068,1525.6438
Malta,MLT,2069,1513.7594
Malta,MLT,2070,1501.7656
Malta,MLT,2071,1489.5312
Malta,MLT,2072,1476.9125
Malta,MLT,2073,1464.1062
Malta,MLT,2074,1451.075
Malta,MLT,2075,1437.8125
Malta,MLT,2076,1423.9219
Malta,MLT,2077,1409.5938
Malta,MLT,2078,1395.3063
Malta,MLT,2079,1381.025
Malta,MLT,2080,1366.6156
Malta,MLT,2081,1352.0813
Malta,MLT,2082,1337.675
Malta,MLT,2083,1323.3656
Malta,MLT,2084,1309.125
Malta,MLT,2085,1295.25
Malta,MLT,2086,1281.5344
Malta,MLT,2087,1267.9781
Malta,MLT,2088,1255.1188
Malta,MLT,2089,1242.65
Malta,MLT,2090,1230.2688
Malta,MLT,2091,1218.0687
Malta,MLT,2092,1206.4343
Malta,MLT,2093,1195.1875
Malta,MLT,2094,1184.1125
Malta,MLT,2095,1173.1937
Malta,MLT,2096,1162.8219
Malta,MLT,2097,1152.9719
Malta,MLT,2098,1143.3718
Malta,MLT,2099,1134.0156
Malta,MLT,2100,1124.7937
Moldova,MDA,-10000,0.34018806
Moldova,MDA,-9000,0.3969063
Moldova,MDA,-8000,0.46305734
Moldova,MDA,-7000,0.54021835
Moldova,MDA,-6000,0.63026994
Moldova,MDA,-5000,0.73530483
Moldova,MDA,-4000,0.8578708
Moldova,MDA,-3000,1.0008492
Moldova,MDA,-2000,1.1676676
Moldova,MDA,-1000,1.3622687
Moldova,MDA,0,1.5893236
Moldova,MDA,100,1.702851
Moldova,MDA,200,1.8244768
Moldova,MDA,300,1.9548074
Moldova,MDA,400,2.0944192
Moldova,MDA,500,2.24404
Moldova,MDA,600,2.4043372
Moldova,MDA,700,2.576069
Moldova,MDA,800,2.7600849
Moldova,MDA,900,2.957234
Moldova,MDA,1000,3.1543827
Moldova,MDA,1100,4.731574
Moldova,MDA,1200,7.097361
Moldova,MDA,1300,7.097361
Moldova,MDA,1400,7.097361
Moldova,MDA,1500,9.463148
Moldova,MDA,1600,11.828936
Moldova,MDA,1700,15.771914
Moldova,MDA,1710,10.398969
Moldova,MDA,1720,11.265574
Moldova,MDA,1730,12.204368
Moldova,MDA,1740,13.221383
Moldova,MDA,1750,14.323173
Moldova,MDA,1760,15.516773
Moldova,MDA,1770,16.809828
Moldova,MDA,1780,18.210676
Moldova,MDA,1790,19.728207
Moldova,MDA,1800,21.612314
Moldova,MDA,1801,21.612314
Moldova,MDA,1802,21.612314
Moldova,MDA,1803,21.612314
Moldova,MDA,1804,21.612314
Moldova,MDA,1805,21.612314
Moldova,MDA,1806,21.612314
Moldova,MDA,1807,21.612314
Moldova,MDA,1808,21.612314
Moldova,MDA,1809,21.612314
Moldova,MDA,1810,21.612314
Moldova,MDA,1811,21.612314
Moldova,MDA,1812,21.612314
Moldova,MDA,1813,21.612314
Moldova,MDA,1814,21.612314
Moldova,MDA,1815,21.612314
Moldova,MDA,1816,21.612314
Moldova,MDA,1817,21.612314
Moldova,MDA,1818,21.612314
Moldova,MDA,1819,21.651987
Moldova,MDA,1820,21.731665
Moldova,MDA,1821,21.851774
Moldova,MDA,1822,22.012617
Moldova,MDA,1823,22.214619
Moldova,MDA,1824,22.418472
Moldova,MDA,1825,22.624205
Moldova,MDA,1826,22.831818
Moldova,MDA,1827,23.04134
Moldova,MDA,1828,23.252775
Moldova,MDA,1829,23.46615
Moldova,MDA,1830,23.681498
Moldova,MDA,1831,23.898817
Moldova,MDA,1832,24.118137
Moldova,MDA,1833,24.33946
Moldova,MDA,1834,24.562815
Moldova,MDA,1835,24.788202
Moldova,MDA,1836,25.01568
Moldova,MDA,1837,25.245253
Moldova,MDA,1838,25.47692
Moldova,MDA,1839,25.710707
Moldova,MDA,1840,25.946648
Moldova,MDA,1841,26.184744
Moldova,MDA,1842,26.425022
Moldova,MDA,1843,26.667517
Moldova,MDA,1844,26.912224
Moldova,MDA,1845,27.159204
Moldova,MDA,1846,27.408432
Moldova,MDA,1847,27.659933
Moldova,MDA,1848,27.91377
Moldova,MDA,1849,28.169912
Moldova,MDA,1850,28.42842
Moldova,MDA,1851,28.691265
Moldova,MDA,1852,28.956535
Moldova,MDA,1853,29.224264
Moldova,MDA,1854,29.49448
Moldova,MDA,1855,29.767181
Moldova,MDA,1856,30.042402
Moldova,MDA,1857,30.32017
Moldova,MDA,1858,30.600515
Moldova,MDA,1859,30.88344
Moldova,MDA,1860,31.168972
Moldova,MDA,1861,31.457172
Moldova,MDA,1862,31.748013
Moldova,MDA,1863,32.041553
Moldova,MDA,1864,32.33779
Moldova,MDA,1865,32.63679
Moldova,MDA,1866,32.93855
Moldova,MDA,1867,33.24307
Moldova,MDA,1868,33.550438
Moldova,MDA,1869,33.86063
Moldova,MDA,1870,34.173702
Moldova,MDA,1871,34.48969
Moldova,MDA,1872,34.80855
Moldova,MDA,1873,35.13039
Moldova,MDA,1874,35.4552
Moldova,MDA,1875,35.783016
Moldova,MDA,1876,36.11386
Moldova,MDA,1877,36.44774
Moldova,MDA,1878,36.784744
Moldova,MDA,1879,37.12484
Moldova,MDA,1880,37.468094
Moldova,MDA,1881,37.8145
Moldova,MDA,1882,38.16412
Moldova,MDA,1883,38.516987
Moldova,MDA,1884,38.873096
Moldova,MDA,1885,39.232513
Moldova,MDA,1886,39.595238
Moldova,MDA,1887,39.961327
Moldova,MDA,1888,40.330814
Moldova,MDA,1889,40.7037
Moldova,MDA,1890,41.080013
Moldova,MDA,1891,41.459843
Moldova,MDA,1892,41.84316
Moldova,MDA,1893,42.230026
Moldova,MDA,1894,42.620472
Moldova,MDA,1895,43.01453
Moldova,MDA,1896,43.412224
Moldova,MDA,1897,43.813618
Moldova,MDA,1898,44.218685
Moldova,MDA,1899,44.62751
Moldova,MDA,1900,45.040127
Moldova,MDA,1901,45.456566
Moldova,MDA,1902,45.876827
Moldova,MDA,1903,46.301003
Moldova,MDA,1904,46.729088
Moldova,MDA,1905,47.161118
Moldova,MDA,1906,47.59715
Moldova,MDA,1907,48.037216
Moldova,MDA,1908,48.481346
Moldova,MDA,1909,48.929573
Moldova,MDA,1910,49.381985
Moldova,MDA,1911,49.83855
Moldova,MDA,1912,50.29933
Moldova,MDA,1913,50.764362
Moldova,MDA,1914,51.233727
Moldova,MDA,1915,51.7074
Moldova,MDA,1916,52.18547
Moldova,MDA,1917,52.667942
Moldova,MDA,1918,53.15126
Moldova,MDA,1919,53.639004
Moldova,MDA,1920,54.13124
Moldova,MDA,1921,54.627964
Moldova,MDA,1922,55.12927
Moldova,MDA,1923,55.635185
Moldova,MDA,1924,56.14571
Moldova,MDA,1925,56.660934
Moldova,MDA,1926,57.180893
Moldova,MDA,1927,57.705643
Moldova,MDA,1928,58.235184
Moldova,MDA,1929,58.769577
